9.245155066096482077e-01,9.355139522670263830e-01,9.353215396317240415e-01,8.547289219616938105e-01,8.751863548862718334e-01,8.748263824990588633e-01,7.710999606578187171e-01,7.230952866289486192e-01,6.303581949744501145e-01,5.604005410974290946e-01,3.498103071582789880e-01,2.562711092915360700e-01
9.444473096027475867e-01,9.356202089517973164e-01,9.359720177579831102e-01,8.919807206158679724e-01,8.753851753990045115e-01,8.760436180259500993e-01,7.618984325153358439e-01,7.229682157001956488e-01,6.304048826256732907e-01,5.300168101675758470e-01,3.504926111728121629e-01,2.585708076088971685e-01
9.508084858142085150e-01,9.379935642375908378e-01,9.400532150197432602e-01,9.040367766963081086e-01,8.798319265511388432e-01,8.837000470689558851e-01,7.589600111543048921e-01,7.197028305834790585e-01,6.258876175803125275e-01,5.220206630897133993e-01,3.458402316070017246e-01,2.466910004462853356e-01
9.543918440934757719e-01,9.394726651513650717e-01,9.531881941711854989e-01,9.108637920721447401e-01,8.826088885666089068e-01,9.085677335073256700e-01,7.588460619933246054e-01,7.181376755648515298e-01,6.211658839356978268e-01,5.189902952130105440e-01,3.379145074444993568e-01,2.227818168817990996e-01
9.544190844394118134e-01,9.501094838720400837e-01,9.569175855499815198e-01,9.109157887421647226e-01,9.027080313435942305e-01,9.156912655348066199e-01,7.591383086288094884e-01,7.080619744800447091e-01,6.164979101989799259e-01,5.198115368083257026e-01,3.022672142285826036e-01,2.024840846031666919e-01
9.549243463149711397e-01,9.621002278297928756e-01,9.583677262239764794e-01,9.118805071850742960e-01,9.256368483901387112e-01,9.184686986677147447e-01,7.577902810560015467e-01,6.959623852135087274e-01,6.174276022782977380e-01,5.170282994676296262e-01,2.731837823385838693e-01,2.058496464241784674e-01
9.598677770692050082e-01,9.621528762275008972e-01,9.657780554796249195e-01,9.213461494557765308e-01,9.257381572328523545e-01,9.327272524460052949e-01,7.497062954326532136e-01,6.958674114734700877e-01,6.086277102095004610e-01,4.977983805160386410e-01,2.727770716561871422e-01,1.815104546932522211e-01
9.670065755961237963e-01,9.647137082431505029e-01,9.657839161396657435e-01,9.351017172461417726e-01,9.306725388722498771e-01,9.327385726740691219e-01,7.431071000094280343e-01,6.946969162072035298e-01,6.086226922079061019e-01,4.806860595697823868e-01,2.675778601436495929e-01,1.815146350480646431e-01
9.671911165604822891e-01,9.715686769693210323e-01,9.703776520161037089e-01,9.354586559535124080e-01,9.439456940679163965e-01,9.416327875322867413e-01,7.427665229171562800e-01,6.919178514050687845e-01,6.061520261819802746e-01,4.801749025033195117e-01,2.544931748649836845e-01,1.717442281124892389e-01
9.754775864671494379e-01,9.725019572830783110e-01,9.703780256043359476e-01,9.515565216997746711e-01,9.457600569194175577e-01,9.416335125757695490e-01,7.377844998641041041e-01,6.901793258843184065e-01,6.061754079929536632e-01,4.649030996350954625e-01,2.517784989814189078e-01,1.718010382712722439e-01
9.812602309791530475e-01,9.727188383487060941e-01,9.715362338273448861e-01,9.628716409012604283e-01,9.461819384784562192e-01,9.438826536394219202e-01,7.351982164158952227e-01,6.897417745208573869e-01,6.042095733855135098e-01,4.593032160239397532e-01,2.499744027530107493e-01,1.648231403567192999e-01
9.819820852774779896e-01,9.790444610054690466e-01,9.718729396908873941e-01,9.642888158059028658e-01,9.585280566254892332e-01,9.445370109034074702e-01,7.349942743027014780e-01,6.861587914256079834e-01,6.035548833265612645e-01,4.589362129998879603e-01,2.333302327433779411e-01,1.616246040531400530e-01
9.841382251145628368e-01,9.817054839624965723e-01,9.741512978630955111e-01,9.685280461316413403e-01,9.637456572420393108e-01,9.489707511283533847e-01,7.325589245382320147e-01,6.834668020027033775e-01,6.020207282703835538e-01,4.535891791500238357e-01,2.279585042793300653e-01,1.589726760141070283e-01
9.841962259603549423e-01,9.818196980628542958e-01,9.816824278233886591e-01,9.686422111946053626e-01,9.639699195042340518e-01,9.637003890972232201e-01,7.324357406993996511e-01,6.837753531729910961e-01,5.911760199690452300e-01,4.535879383975236490e-01,2.272114810079208791e-01,1.279331787737768567e-01
9.842282834120518187e-01,9.844522516196501094e-01,9.835054469928782295e-01,9.687053138682337750e-01,9.691462357189988275e-01,9.672829642646610937e-01,7.324471342454800249e-01,6.814621242667781020e-01,5.885432106656470763e-01,4.534967871106801995e-01,2.228731158405294899e-01,1.209556772990874052e-01
9.842642747855802066e-01,9.864669125054037480e-01,9.853041874987391591e-01,9.687761626191835340e-01,9.731169694679441262e-01,9.708243419025507359e-01,7.321369066343940135e-01,6.789646078528230877e-01,5.879817033701334461e-01,4.531292425570672133e-01,2.242864560891669745e-01,1.159530117669761440e-01
9.843011817266531516e-01,9.878977594027396059e-01,9.886092778259240044e-01,9.688488163484856308e-01,9.759419830329533196e-01,9.773483042034950552e-01,7.320845067902221892e-01,6.804369709915514264e-01,5.862553966045827014e-01,4.526810493417380288e-01,2.227729735134423850e-01,1.015825396282307169e-01
9.880534122122177632e-01,9.880795186396760243e-01,9.896842431531641671e-01,9.762495453842058302e-01,9.763011351552131067e-01,9.794749011456514998e-01,7.271862807108223636e-01,6.800971495328336225e-01,5.845129245789100203e-01,4.358726248600003350e-01,2.231911780349115082e-01,1.005396080868691255e-01
9.894151195671052612e-01,9.906749729791370918e-01,9.898040790826643232e-01,9.789422788279888987e-01,9.814369020872140137e-01,9.797121149686812691e-01,7.253636220969532644e-01,6.770822679188798210e-01,5.840153341932250441e-01,4.338228402621836510e-01,2.212071424883632620e-01,9.968636316042933654e-02
9.927828533495949292e-01,9.908822645929636908e-01,9.902278195550919815e-01,9.856177939049631798e-01,9.818476622848801849e-01,9.805511346208326540e-01,7.218957605452358539e-01,6.771900888434988497e-01,5.826333771249616600e-01,4.267643160162255533e-01,2.202937198960573939e-01,9.683725423864375514e-02
9.928094968053431391e-01,9.911402177045691708e-01,9.931716048742067482e-01,9.856706969468781443e-01,9.823589311514605571e-01,9.863898367284077429e-01,7.216243180855810291e-01,6.766918679205274900e-01,5.758751526898472362e-01,4.260811944607415525e-01,2.176575399950634315e-01,7.648583446194423541e-02
9.928463039347804608e-01,9.941627780765833755e-01,9.932766862189649215e-01,9.857437832369544406e-01,9.883596293129492949e-01,9.865985753861279406e-01,7.217202730208114314e-01,6.713598650560534953e-01,5.758297075968471512e-01,4.264046032648617368e-01,2.057641575430689818e-01,7.618617306624042573e-02
9.948726913153703721e-01,9.942897797838221585e-01,9.935583068814424212e-01,9.897716719250878592e-01,9.886121661825613138e-01,9.871581091731187474e-01,7.169912948005668918e-01,6.709760647155973423e-01,5.740535567154185781e-01,4.128790321936329777e-01,2.043686312566925789e-01,7.061855440002462458e-02
9.956964159992992558e-01,9.942898897017753423e-01,9.948811409855269350e-01,9.914113528338491799e-01,9.886123847631683725e-01,9.897884846886643162e-01,7.175242511211615826e-01,6.709823894132537214e-01,5.697395927519625092e-01,4.127363245790564017e-01,2.043716472535597184e-01,5.967823656189152892e-02
9.957540569806131447e-01,9.950015690937820123e-01,9.958430083304771196e-01,9.915261419933490972e-01,9.900281224990877815e-01,9.917032972406948366e-01,7.177997188161719944e-01,6.689423884131623366e-01,5.654141334023389254e-01,4.133520857536006066e-01,1.969733440574207295e-01,4.676197898118628071e-02
9.965451005970636933e-01,9.955512354748985437e-01,9.963086265737247649e-01,9.931021375240112192e-01,9.911222624555963145e-01,9.926308793852217649e-01,7.175229407871573928e-01,6.678522102199703214e-01,5.644107600587821016e-01,4.124382580749714755e-01,1.948691048173355478e-01,4.439407818461293953e-02
9.966694182380126943e-01,9.969589595361936230e-01,9.963114247177337068e-01,9.933499292508982670e-01,9.939271669994892422e-01,9.926364550230801775e-01,7.176856351465084050e-01,6.657839852943897574e-01,5.644415432533220756e-01,4.126117908833090153e-01,1.887517943898801009e-01,4.450931805521274320e-02
9.966708869658169601e-01,9.972173180015313498e-01,9.972181413511060910e-01,9.933528569252276785e-01,9.944423793221665031e-01,9.944440214397545219e-01,7.177164013015049360e-01,6.657275569442991925e-01,5.622320499566705321e-01,4.126775436489162896e-01,1.886853321837326236e-01,3.811401088337407206e-02
9.976504906512014825e-01,9.972251503326903244e-01,9.973507955541621728e-01,9.953065014965830626e-01,9.944580004560571451e-01,9.947086093925194827e-01,7.188385874882465831e-01,6.658895310523483824e-01,5.608637378991098155e-01,4.109248111269176995e-01,1.885738426314822469e-01,3.641413218905253935e-02
9.978863715354456820e-01,9.973050164747193636e-01,9.979596738004857803e-01,9.957772104961775117e-01,9.946172958856405177e-01,9.959235105319720338e-01,7.189583922091998813e-01,6.663671858294589745e-01,5.611704197161124785e-01,4.104847257283891215e-01,1.894945285191022011e-01,3.624368640759489946e-02
9.980972263162480873e-01,9.976319652628221624e-01,9.982674765760268798e-01,9.961980731801871602e-01,9.952695381141601905e-01,9.965379547894683832e-01,7.188815326284755391e-01,6.659799994859597616e-01,5.600847180601220554e-01,4.092901784471617566e-01,1.893426710742809327e-01,3.453950545992812149e-02
9.981903286506468298e-01,9.983250613434982990e-01,9.982987039258575113e-01,9.963839322116863073e-01,9.966529281065000800e-01,9.966003022600472550e-01,7.191300590555808059e-01,6.650460992117890324e-01,5.600281026867478529e-01,4.101539443098664028e-01,1.859248415834184875e-01,3.470469815326981955e-02
9.986918528427429775e-01,9.985241328503984271e-01,9.983043825499712254e-01,9.973854169344710252e-01,9.970504438846402584e-01,9.966116402184794776e-01,7.186671290071100504e-01,6.650169435378637806e-01,5.600628163550110949e-01,4.082815557658374672e-01,1.852635296525116937e-01,3.486756894776532612e-02
9.987934333380765750e-01,9.986078347073116257e-01,9.987156587717688216e-01,9.975883224792631010e-01,9.972176075388260452e-01,9.974329670759273236e-01,7.184118409821314000e-01,6.650008383881591545e-01,5.590756119956477033e-01,4.078739624116050067e-01,1.841724422688394425e-01,3.386903304725807917e-02
9.990830756894872877e-01,9.987928157262743190e-01,9.987161163562043864e-01,9.981669921291662639e-01,9.975870887464194370e-01,9.974338810696200541e-01,7.178907038493045345e-01,6.644272814982948860e-01,5.591147376761212984e-01,4.072007041763805457e-01,1.829015126762078003e-01,3.387961369672920497e-02
9.991069036941291337e-01,9.989269374358060727e-01,9.990076939249348253e-01,9.982146050092692846e-01,9.978550263348784366e-01,9.980163725212164438e-01,7.177798325081086173e-01,6.641573268381090189e-01,5.585963674416863922e-01,4.070517354658871323e-01,1.819317845728112282e-01,3.001300864491562859e-02
9.991129089150346809e-01,9.992342552615983697e-01,9.990922233661994056e-01,9.982266047606617176e-01,9.984690968882011797e-01,9.981852707908156486e-01,7.177122046367763186e-01,6.639442348949621264e-01,5.585323281854853716e-01,4.068920354278390272e-01,1.808093165599835572e-01,2.963802057250031208e-02
9.991440593865767994e-01,9.992344009706775054e-01,9.993843496297301066e-01,9.982888514074871322e-01,9.984693880832282709e-01,9.987690782848391846e-01,7.172724671098676952e-01,6.639619884432745867e-01,5.587702762477411156e-01,4.059770672712267325e-01,1.808470860026434313e-01,2.923856761963583573e-02
9.993795627262478387e-01,9.993149243845682594e-01,9.993860985993036072e-01,9.987595103949055142e-01,9.986303180977353922e-01,9.987725740735370339e-01,7.163034090545626897e-01,6.637635513172360779e-01,5.587628330296238177e-01,4.032188924545143660e-01,1.801732083564235865e-01,2.923967757979328841e-02
9.994494786309494616e-01,9.994857241902912470e-01,9.994316289305990031e-01,9.988992603356761091e-01,9.989717128601910412e-01,9.988635809068703297e-01,7.154955731167941257e-01,6.624874739949632163e-01,5.581464675416810683e-01,4.017836632821141229e-01,1.777183434135528595e-01,2.812409689905936983e-02
9.995279661099324420e-01,9.994961974967282448e-01,9.995552553541897645e-01,9.990561550358579845e-01,9.989926488104186042e-01,9.991107085061794457e-01,7.157441662701846674e-01,6.624177664128869658e-01,5.583471322424659045e-01,4.017667028837598187e-01,1.776445184568017366e-01,2.663580834630374650e-02
9.996388679246185349e-01,9.995137959854893950e-01,9.996321459885038063e-01,9.992778662656129907e-01,9.990278283653221125e-01,9.992644272935815586e-01,7.152180514922584775e-01,6.625221738405097094e-01,5.583925655700779922e-01,4.005820168247722357e-01,1.778650842335209870e-01,2.591914682743545750e-02
9.996558988421897496e-01,9.996797375238374306e-01,9.996349589360872256e-01,9.993119160899863740e-01,9.993595776157280230e-01,9.992700511271525032e-01,7.152773632669545689e-01,6.618986581415506887e-01,5.584052220456667825e-01,4.004586106446974547e-01,1.766495274035911889e-01,2.603034766832434954e-02
9.996936086213389361e-01,9.996878778210398497e-01,9.997186056884814764e-01,9.993873111183546598e-01,9.993758530623338965e-01,9.994372905597216361e-01,7.152497338977225061e-01,6.619338896107515025e-01,5.583210217516000329e-01,4.001881663350372875e-01,1.766423568218791207e-01,2.463158539757093202e-02
9.997682806305467906e-01,9.996879501864159856e-01,9.997638420650821756e-01,9.995366149549591572e-01,9.993759977479171885e-01,9.995277399007348462e-01,7.153314431134779605e-01,6.619237044414140181e-01,5.585576382378214522e-01,4.005242789700403927e-01,1.766155193870350137e-01,2.442584983629614293e-02
9.997722850598483868e-01,9.997754729303449661e-01,9.997817439534395501e-01,9.995446219737897930e-01,9.995509962730945164e-01,9.995635355425805946e-01,7.152058249978381355e-01,6.614480923380787747e-01,5.588292545710731307e-01,4.003697598849420558e-01,1.764227874848263156e-01,2.446047179136956462e-02
9.997812338108118535e-01,9.998359151457477667e-01,9.998090530000021126e-01,9.995625154802688650e-01,9.996718572153349136e-01,9.996181424607608612e-01,7.151713751831469956e-01,6.614531343781975270e-01,5.588834887511779925e-01,4.003347801624669300e-01,1.761521579472343779e-01,2.428197891240646555e-02
9.998517904199341055e-01,9.998366815812282926e-01,9.998232413540095731e-01,9.997036028059476109e-01,9.996733898353626913e-01,9.996465139516381715e-01,7.145129772335223617e-01,6.614878467277088836e-01,5.585380671300379518e-01,3.986567748666328681e-01,1.761781050031422380e-01,2.308409775147568510e-02
9.998648165438723812e-01,9.998639887990959929e-01,9.998493131358769936e-01,9.997296513623116221e-01,9.997279960972379476e-01,9.996986489782847540e-01,7.144145963930063070e-01,6.612875030475398042e-01,5.586032000111118556e-01,3.985300492350610790e-01,1.755634086440226449e-01,2.328947372025114149e-02
9.998834061137410467e-01,9.998668296140059697e-01,9.998861645571589518e-01,9.997668258216162451e-01,9.997336769623643704e-01,9.997723420728259480e-01,7.145830401866245518e-01,6.612432880799664625e-01,5.587830842380963059e-01,3.987284193340642213e-01,1.755496963814978661e-01,2.342405405252923067e-02
9.998905719214052912e-01,9.999009154140937605e-01,9.999028542776565720e-01,9.997811558173149704e-01,9.998018406459427965e-01,9.998057179926055360e-01,7.146881998896472687e-01,6.607651743923204091e-01,5.587015824387956409e-01,3.988003951137223391e-01,1.748577604037037103e-01,2.339825098372239065e-02
9.999261251947177964e-01,9.999056929676465311e-01,9.999047711477230260e-01,9.998522558469224997e-01,9.998113948291090791e-01,9.998095513639803089e-01,7.145114671324405142e-01,6.607230070880012462e-01,5.586567460577400723e-01,3.985027882671789978e-01,1.748005133177835679e-01,2.335237945066537257e-02
9.999311405340168823e-01,9.999342184198176664e-01,9.999070242320827751e-01,9.998622858096594124e-01,9.998684411668509187e-01,9.998140571086586714e-01,7.145262108416335911e-01,6.606027564385135165e-01,5.586515541083224567e-01,3.985204260178079050e-01,1.743456651328922913e-01,2.336199809879679901e-02
9.999312503605460867e-01,9.999396457753447764e-01,9.999393281546722356e-01,9.998625054476049101e-01,9.998792951933219708e-01,9.998786599904171402e-01,7.145335220041876267e-01,6.605159382129712764e-01,5.590477653985083117e-01,3.985175678583754433e-01,1.742537140379656346e-01,2.369608658267730039e-02
9.999517346074523472e-01,9.999449064969224699e-01,9.999424163825844092e-01,9.999034715444529153e-01,9.998898160291389559e-01,9.998848360810420610e-01,7.144877866726058180e-01,6.605672552218671001e-01,5.589541514694462698e-01,3.982699146272159485e-01,1.743356666726282311e-01,2.338003352046724714e-02
9.999517714972970817e-01,9.999510426502913329e-01,9.999580741466598255e-01,9.999035453205831203e-01,9.999020876974046290e-01,9.999161500510966860e-01,7.144878284815840974e-01,6.605294001430340733e-01,5.588730381487354570e-01,3.982673829911649310e-01,1.742005446571933680e-01,2.276970013618806465e-02
9.999523454043852677e-01,9.999646149758851799e-01,9.999643078754844039e-01,9.999046930797308441e-01,9.999292312038700059e-01,9.999286170248974370e-01,7.145222241597224411e-01,6.601801191281594372e-01,5.589996694001267974e-01,3.982734001781337296e-01,1.736253826107926335e-01,2.269674372352104008e-02
9.999708402079091618e-01,9.999646302500798667e-01,9.999645676559086871e-01,9.999416812661111598e-01,9.999292617511780223e-01,9.999291365672686727e-01,7.145705605388239512e-01,6.601780985063402385e-01,5.589836033832557005e-01,3.980459879429807390e-01,1.736296743215488547e-01,2.269297547128712456e-02
9.999710723913551869e-01,9.999719851889429245e-01,9.999707635726170496e-01,9.999421456195167757e-01,9.999439711627149396e-01,9.999415280000032435e-01,7.145781998427320758e-01,6.602244998157820177e-01,5.590896902212346697e-01,3.980546149949647505e-01,1.736193226543571999e-01,2.279493970044021989e-02
9.999724211659344331e-01,9.999742792695071048e-01,9.999799801339784855e-01,9.999448430924608999e-01,9.999485592005694645e-01,9.999599606687522568e-01,7.146131642544523155e-01,6.602631719585556613e-01,5.589531508262427506e-01,3.981805212976990971e-01,1.738051973261451888e-01,2.218217705594294209e-02
9.999805309237793649e-01,9.999756215371244927e-01,9.999816011704214525e-01,9.999610622266029702e-01,9.999512436685580319e-01,9.999632026793595641e-01,7.145623099754971896e-01,6.602724730661745367e-01,5.589438720558838058e-01,3.980172472772502967e-01,1.738176771822552702e-01,2.215050913249905218e-02
9.999816982796676523e-01,9.999831908930438829e-01,9.999822134621078051e-01,9.999633968942885920e-01,9.999663820686331972e-01,9.999644272405767698e-01,7.145671098170025548e-01,6.602355531080872364e-01,5.589694275496144282e-01,3.979892479337148181e-01,1.735018290869015933e-01,2.216673338951491434e-02
9.999817080100635858e-01,9.999854382696931054e-01,9.999866326902359104e-01,9.999634163547234111e-01,9.999708767514298158e-01,9.999732655591566655e-01,7.145675859755823423e-01,6.602128346147121407e-01,5.589409024218034983e-01,3.979946305428133657e-01,1.735951130638797579e-01,2.220221318609361116e-02
9.999875913334901334e-01,9.999860122944097540e-01,9.999879682480138365e-01,9.999751828209548776e-01,9.999720247844747778e-01,9.999759366407905414e-01,7.144982257459782105e-01,6.601916853801811369e-01,5.589902615211830295e-01,3.978730514594704948e-01,1.735875985645470854e-01,2.224196230592023760e-02
9.999897198055772707e-01,9.999883362499412121e-01,9.999891442462589541e-01,9.999794397168362270e-01,9.999766726359251567e-01,9.999782886103659729e-01,7.145109245053586911e-01,6.602035804314383416e-01,5.590002542053316148e-01,3.978653647999008669e-01,1.737359886949695342e-01,2.224006668784628271e-02
9.999898662060537902e-01,9.999924229228205341e-01,9.999892020197566067e-01,9.999797325148009897e-01,9.999848459030528103e-01,9.999784041561103898e-01,7.145111698889274887e-01,6.602026008736547880e-01,5.590017751713340921e-01,3.978750548335445725e-01,1.737809430135891509e-01,2.222262731339175179e-02
9.999901045207059136e-01,9.999924367731894970e-01,9.999933412579626868e-01,9.999802091393319436e-01,9.999848736035806818e-01,9.999866825602645726e-01,7.144849148237002456e-01,6.602016412944109458e-01,5.589700052187362989e-01,3.978218073521956333e-01,1.737707026824300005e-01,2.214363099025218329e-02
9.999935490605946775e-01,9.999924472875845183e-01,9.999936192587954853e-01,9.999870981628039557e-01,9.999848946322122956e-01,9.999872385583050693e-01,7.143769442509493306e-01,6.601963203474998654e-01,5.589531945470391783e-01,3.976339906521316747e-01,1.737650987686978343e-01,2.211888441071618860e-02
9.999941359578821132e-01,9.999947813427140231e-01,9.999938331300158856e-01,9.999882719501508310e-01,9.999895627126621500e-01,9.999876662980623498e-01,7.144023098889719092e-01,6.601485967432588753e-01,5.589357810880890565e-01,3.977142574921599394e-01,1.735162515966139907e-01,2.202578784745523599e-02
9.999942528989114177e-01,9.999950708185787462e-01,9.999959030554200767e-01,9.999885058308515262e-01,9.999901416614535021e-01,9.999918061276248382e-01,7.143806205776634943e-01,6.601849773586123682e-01,5.588851135236732048e-01,3.976473183401095790e-01,1.736377292758246593e-01,2.181120952202830754e-02
9.999957963208085943e-01,9.999959282650092707e-01,9.999959050287786644e-01,9.999915926592872761e-01,9.999918565465971687e-01,9.999918100743264704e-01,7.143786706951894550e-01,6.602092643779164938e-01,5.588872229617919407e-01,3.976746391717435047e-01,1.737307852353338067e-01,2.181259493200637944e-02
9.999961492185752698e-01,9.999964096944011782e-01,9.999969057054179933e-01,9.999922984519790115e-01,9.999928194016928229e-01,9.999938114204108830e-01,7.143933288389862080e-01,6.601927157139411140e-01,5.588712646451233779e-01,3.976880085037562962e-01,1.737302525584466517e-01,2.180172042157213497e-02
9.999971638200051416e-01,9.999969176098197909e-01,9.999969061315079344e-01,9.999943276480540710e-01,9.999938352291399823e-01,9.999938122725879897e-01,7.143412016808097231e-01,6.601491510656579687e-01,5.588712589629802885e-01,3.975625896800220049e-01,1.736296333971073524e-01,2.180179127862225119e-02
9.999975517316476159e-01,9.999975287030735682e-01,9.999973850590421209e-01,9.999951034692887708e-01,9.999950574122540292e-01,9.999947701249221055e-01,7.143668671043550411e-01,6.601211447087057538e-01,5.588727072349612968e-01,3.975775610467339183e-01,1.736624993861114463e-01,2.178997428983431295e-02
9.999977342545821601e-01,9.999980180504266514e-01,9.999977444110315083e-01,9.999954685142976585e-01,9.999960361047816049e-01,9.999954888271506137e-01,7.143618432730944878e-01,6.601251246235848580e-01,5.588851067331996880e-01,3.975908179123571751e-01,1.736070065010844043e-01,2.175544493437597815e-02
9.999977635944584664e-01,9.999981881702254549e-01,9.999985220366545136e-01,9.999955271939175994e-01,9.999963763437337283e-01,9.999970440754937240e-01,7.143649149437896195e-01,6.601302959181801766e-01,5.588552195703859748e-01,3.975960620321197236e-01,1.736259555513142150e-01,2.164999295622482833e-02
9.999985644850573063e-01,9.999983583777625196e-01,9.999985263965612825e-01,9.999971289721748535e-01,9.999967167582195504e-01,9.999970527952941612e-01,7.143664884390548142e-01,6.601245201298491239e-01,5.588564937208172489e-01,3.975827360154489121e-01,1.736107865027817221e-01,2.165143920646772635e-02
9.999985850577232105e-01,9.999988059692405118e-01,9.999987064392742431e-01,9.999971701174482641e-01,9.999976119399064389e-01,9.999974128802220363e-01,7.143684651933738250e-01,6.601147920120732371e-01,5.588471107338442989e-01,3.975758550601412589e-01,1.734928939526508840e-01,2.155884044905531649e-02
9.999987552364499876e-01,9.999988700460709090e-01,9.999990275109400528e-01,9.999975104744491805e-01,9.999977400934193517e-01,9.999980550228261267e-01,7.143868916304740857e-01,6.601251754681449757e-01,5.588128677561288171e-01,3.976136658375939437e-01,1.735096716498069069e-01,2.148643968743912946e-02
9.999991787896679307e-01,9.999989634942320071e-01,9.999990969215861725e-01,9.999983575800109881e-01,9.999979269895381551e-01,9.999981938439884699e-01,7.143611366878883651e-01,6.601502992404754133e-01,5.588007105239082284e-01,3.975776915280770929e-01,1.735588660603086808e-01,2.146738062847086681e-02
9.999991878717744420e-01,9.999993708580697804e-01,9.999991055807264662e-01,9.999983757442076904e-01,9.999987417165355774e-01,9.999982111622527370e-01,7.143600886159233720e-01,6.601506306231035293e-01,5.588046771743927499e-01,3.975746975035658881e-01,1.735703200840996718e-01,2.147685503160090548e-02
9.999991957180749402e-01,9.999993794289812055e-01,9.999994354348993308e-01,9.999983914367966964e-01,9.999987588583475473e-01,9.999988708701175177e-01,7.143598096018414223e-01,6.601517845388943373e-01,5.587761722007357212e-01,3.975681161194769553e-01,1.735802468066696136e-01,2.133059682703630777e-02
